Path_1,Path_2,Path_3,Path_4,Path_5
104352.0007598007,132489.08765406843,176675.25655950024,106897.30619681095,133550.3867350262
104859.48765089994,132566.45361752165,178845.44693317814,106233.39126180124,133854.7782406564
104055.63596750582,131958.05638321795,179551.2089118591,107193.25829625774,132715.11795462752
102762.60457942466,133184.4036367662,179201.2107669144,108524.6278108742,134923.5339229375
103537.24978551814,134535.89479008253,180422.34692612232,107035.62703610357,134480.22436965466
103828.85677743386,136352.18277090235,180510.63095998357,109319.21785369872,133648.92513143603
103232.90322637993,137598.90863008949,181274.2146669076,107807.05012602318,133144.97004790488
104772.29044452208,139141.90810819992,179865.98973272013,109239.40767100717,131530.86923533143
104352.517725722,140217.34782295005,183661.8790779428,109446.77432448309,130971.83661498946
104427.76389898414,140645.75199158044,182670.80290542886,108939.26843118477,130718.91908856019
104750.35530477816,140827.90089819505,185586.2587443701,108536.88280016917,131726.3130735624
104143.15317919769,140550.1041764725,185309.97861651014,108543.9238149672,131267.78914349468
104675.46663218766,138902.3393192451,186879.7341003914,108813.56630969139,129656.53053409576
104158.9430851855,137630.95022143613,188326.6009167142,107855.83897093411,127628.99781213167
103771.8485366656,137297.86339027522,190561.75848510864,107646.66340248022,127947.52117973768
105227.396732353,137684.29119187512,189036.07586988798,106860.11848820995,128091.62316745908
104174.50607722715,139723.1375213173,191145.0292534808,105604.45917128367,127432.83166750956
101702.67388718377,139720.62637814123,194750.86525835478,104783.58335182791,126888.11179575881
103381.72095530358,141178.5779878629,194324.958789022,103620.51215739334,127431.81077407923
106058.61275388542,142758.81191480928,194470.13132320886,103226.59368980976,129254.7817691163
105671.21323813355,142485.50474097984,193529.97200270006,103714.31344076396,128298.10950210507
103666.80146744776,143389.84629219223,192936.9260096401,103880.99308122786,128463.48940406406
103386.39938084345,143098.00774600144,196316.06731933248,105973.51443930279,129745.90239873735
103131.83833855388,145047.19707322094,194423.12001789844,103673.40910141003,128790.82427023487
102977.21912519986,146027.48889198177,192669.19245818746,104201.46024503434,128822.207870746
101871.8739692063,144347.46635490016,195849.96996066172,104249.83081142594,128824.78997910298
102503.03251543212,144638.36208436475,197151.48785313813,105141.86569565228,127187.04656254382
103081.66969387363,147080.0198653738,201410.689942262,105937.22732480266,127452.23002172474
101582.44409684234,146872.29723170644,200584.02265002733,105804.81453032471,127543.41531006798
102333.338203582,147588.61550035136,200917.55604400666,106029.80982786375,128302.40608597509
104474.85260369224,148453.30596548013,199670.50709765172,105283.28658034973,126830.92314391078
104696.29784858416,146973.78632366125,200036.5054706065,105971.50234633186,126894.30104483616
104385.00941132613,147783.18264820575,196567.67903587778,104022.81776761053,128698.40054762854
104278.53334636698,145782.4419727188,197992.70538195936,104872.50364536436,131423.5889628984
104961.82549261462,144928.70484962594,198712.3575532281,104890.15007567123,133158.55022713056
103187.26571238894,146545.7076961251,198677.47426958152,104421.22603325885,131644.44229516087
103398.17089016156,147127.13700958635,197981.37927872525,104220.18050587551,132290.88585981267
103035.7975767876,146738.01838302318,196289.125545094,104095.95397503131,131704.6433301392
104980.93313574095,147451.84164580418,197796.0625068199,105488.03308204743,132131.23545106515
104840.07734777876,147422.2152564612,195558.81105168958,108941.17716047376,131163.74847154302
106630.6280402896,147499.72764937693,196638.092135536,110313.69526700454,128968.7579755338
105496.35465352447,148527.53307849955,200795.90901742256,109734.18898039912,128576.02587496124
106158.09020873148,147506.6027301211,203859.09375780198,110469.1686332167,129556.55011547769
106539.62266497739,147625.10423271035,200872.2972114813,111257.17743257865,129981.49528305676
105656.35885538787,147223.16802662978,199874.48805854592,110272.37259704206,130557.24553469772
105886.05167440635,144947.68177341679,200796.81036387332,108926.1682473488,130891.92945529889
107212.29441720553,143671.48156569284,200736.0052303516,108900.80922354735,131473.78004408337
106908.03481967417,145982.01559482442,198007.18849659848,109823.96966273873,132222.5386815502
105141.95401549176,146602.0352501571,198849.34465433867,108097.74742777171,131912.23693837225
105165.54489815922,144720.26867606974,198908.9658619069,107361.71217055357,132074.344626927
104258.5729511931,142548.95179224876,202796.2943217372,108019.46553496782,134429.57143854094
103943.35660309489,142446.0829090687,202363.87441439868,108107.74294523857,134674.27497071237
103900.1288793478,144726.91040564614,204808.43686800267,109682.08748757505,134785.46676095214
102169.51408022598,144514.51189137486,202295.25629056364,108177.94303681889,134978.05431094635
100559.67161137749,146461.12172115568,200296.5603492093,110765.73785587258,134737.9168544697
101084.66030677386,147035.14792446705,201822.14305619607,109106.47547272751,134205.22246479237
100596.70575251344,147786.8657914253,204090.0805998,106936.16904773178,134538.96203163915
98056.89611596898,145871.9610613074,202217.77304573808,106915.94444587691,133912.39363289974
98865.71257606457,147297.89291708753,202347.3489501553,105745.79334617047,133771.09606519676
99174.53916048857,146863.46424064608,199632.69905845184,105747.10917909812,132767.12431614604
98506.22690923185,148189.7771033149,199350.77810759252,105711.44397958723,132963.6353326747
97248.46964428118,147042.5363326089,201098.93050413698,105546.77281062063,133793.58762201387
98100.17942047065,147361.6911982809,200304.67318643897,104699.85386146055,133563.5765632837
98482.13307977715,147939.3533807506,199885.96690185202,105194.72416247868,130934.53992267388
100867.9634838038,147770.65322956967,197707.61883271605,104902.98014959919,131759.91400368637
101332.1463515223,148427.56056529374,196504.84789916972,106102.71868194499,131970.97209715442
101765.547124576,148091.52490939433,200038.2230201351,105953.77990573735,130712.98328623585
101636.37822204712,147189.5590335061,200264.11596687345,104974.08101040921,131776.0330821558
102507.17418295055,149611.53876861016,198336.95882511008,103244.41200090009,129985.95424026414
103188.93422865903,151240.7379084384,197791.98449593826,103108.01639520348,131396.83168644013
104521.8514981625,150150.49674870574,194711.51749694505,101840.60794423232,131374.01249845268
104018.76387191782,151064.07889599528,192814.71637753525,100506.53482827632,128445.86301575282
103607.46590630432,150002.58355654404,195514.77747369962,101076.86650632972,128726.29833833182
103152.52223820818,148285.5270174755,195314.40918971048,99320.48405828715,128254.91245809088
104009.51516840278,149877.83100681743,199085.40342621002,100762.80955110979,127592.02785132287
105609.57096523004,147383.7145821045,198975.21395865246,100964.04939116062,126701.78540343979
105167.23531738642,148808.70274219036,198983.21535650935,100960.16971527466,126591.28143926662
104762.5794256388,148492.1534284072,200338.08044635112,99955.85233342503,126027.71138295457
105133.5198585235,148237.42018335965,195064.0050180638,100759.86951816856,123738.1782465468
104917.19555104624,148904.1197885724,195541.7934726466,100797.24645867352,125361.70714687915
105958.03042228232,149829.11041170952,195524.221132722,100145.99883332886,125105.52090068007
103614.47476781505,148650.93942508358,198507.9967934499,100386.1736712396,124239.87199477138
102799.33446548022,149777.305660755,200502.36573300068,98737.04421089635,122887.61580481629
102036.13541520484,150007.01992028658,198309.4880296542,97161.86535571025,123883.90511307427
99709.34826645776,148182.85236490742,200852.09056008505,96112.33640591889,122324.91044656615
98788.39439323917,147990.40065064476,200405.56718783692,96486.72016375673,122537.7402577523
97923.84171796076,150093.75716013397,198673.15479660477,96522.17100397914,121871.56505592258
97766.08185106948,152670.2587880364,199144.2153052359,97573.27743287674,121279.97651850611
98893.29142842497,153826.50463819475,198820.0695491418,96714.64249303914,119990.0917690782
98690.50020103792,152056.97145901227,201958.3753843024,97309.11629748034,119293.76594944167
97712.66118444181,152863.79624523918,202727.073449398,97237.23351574043,119351.99608952018
97696.09445103045,154225.600042143,203225.0905903776,96359.13735097751,119680.5867271462
98760.1745409695,155406.51777398685,205136.7214766463,96768.96015356402,118788.25727095325
97835.81998054283,156688.55050726392,207460.65717254108,96743.78874882348,118727.75318194648
96984.08590431363,157320.41758086783,209169.3137136768,96173.8525201607,119830.0862671559
97564.58314115553,157269.42635407188,212222.06344366565,96252.71420129854,117885.68906756834
97387.46818659213,156375.5580536806,213598.71064554743,96166.53877479889,117925.45312047913
98056.9921210445,153470.20101834636,214042.25149684027,96057.20889430569,116851.40702591503
98082.83328433744,154052.83800087092,216780.22017905203,95699.30631397,115668.07132206814
98810.27800382365,154401.0788218988,216669.88741451933,94488.75933702008,116016.24553361043
97827.0385529849,155323.74236999935,216828.59055901837,94597.19975464712,115430.07174915892
97854.34731242046,153308.3489466909,220648.19296040633,93875.69331498047,114071.68705619939
97687.31971293791,154358.5367230891,224315.19851711253,92955.40279371271,115627.9479096178
96538.6233864329,157591.64588215097,224386.58501898896,92768.84144522078,116738.07971313508
95067.87874796458,157778.31339279344,223458.6307573807,93486.89690272779,114529.0380773841
95757.83296083403,157744.1302175582,226817.60167885444,93697.81597006149,112886.20134047192
95460.071698082,158294.66094860437,228723.81844234653,93237.6264475233,113601.28696540617
94522.38623694534,161575.05981558203,229537.11746461192,92742.21199494484,113323.10713963407
94469.28456520286,159985.7303562408,228890.11497072253,93368.9761632539,115068.93419442247
95572.7036233274,160374.82674490803,229740.8916970846,91168.51610444783,115824.17349295369
93431.16988339437,159156.52747004337,229782.91484444373,91931.92933947917,116217.3566302511
92070.21531444354,158349.5963622373,228348.29237693417,90245.88325319531,115076.26176407294
91257.33986640854,158334.41014841633,228734.2976476573,89004.63423799493,115687.82338891095
92627.2757668142,160531.02021987707,229432.90719329813,88582.5156695633,114258.19496743541
92926.0793010707,163486.38121331474,228663.4005406801,90540.29923479183,115795.24708920786
93676.28756015291,164284.42714074202,230821.58445543112,92095.25586246498,116330.38161025611
92645.69765392781,163731.4544282369,233888.81643812032,92782.73567114833,115417.38520532004
91645.55411085901,167878.3446114534,236250.8542010468,93150.65853782628,116392.2898062899
92092.61369457831,167227.72456372986,235692.71537294253,91453.19554173952,119047.8088672561
92183.11709452762,166339.51805980533,237568.40868568592,91633.13716918314,118836.35960175938
92725.83488930207,163453.62216084093,237848.64770049512,91166.5215165861,119537.98514299713
92588.90573007437,165800.96584831792,235004.58206054295,90458.45910143621,119069.60026903899
92883.47152504759,167472.6467785926,236679.52875770433,90634.67497490927,119218.8566534855
93067.4914088611,171588.79876259764,237120.06424839026,90243.93981906294,117469.6363865912
93828.56700344216,169273.1678535058,243364.73496290916,91064.5275541021,117516.00222355587
94623.30273679113,171809.16903918213,247008.56423100387,89337.98530233614,117614.21896033801
93128.37567668402,171998.39195810395,248863.96944886676,89440.73418992759,119777.14183227195
91072.78232427288,173453.67072535423,249583.61063684773,88690.23947264934,117675.04926480848
92021.52884264918,170664.92225702538,250092.06799669235,88362.4085708073,117391.58953563262
93151.30024345365,173238.68892724946,247681.95723808132,88666.92877563048,118950.68744854089
92237.83715029036,174670.5357110208,243473.8724205276,87711.71298039575,118710.67886721306
90559.26033159747,174672.43955909877,241446.80851745687,87890.84848824322,118554.76244177196
90685.16923710496,175869.14260436533,241428.17602337163,87739.3789774154,117614.316089275
91565.57552568945,174593.22023878738,236441.38221894536,87194.87991589379,116564.48437590287
93248.17952598496,173651.39442211142,235248.95680246435,86819.44275376569,114482.81314205182
93766.91688471682,172916.0769459456,234760.5493078532,86719.98944017329,113808.26295108689
93455.87636553658,169781.57904180465,234348.7169672589,86088.80969333675,112727.81845362546
92658.5756665917,171312.59885240672,232891.7156918223,86129.35276657589,112905.97218311664
92706.2497006158,173422.47388016316,232189.5149964616,85924.2127838936,112061.8101304661
92465.89511684637,172275.55449478098,236285.09152103486,85433.34276114695,111569.19651545039
91564.28984981714,172944.33339306538,237944.15614201556,86825.77146330323,111109.30227042259
93476.84412822803,172554.2739226863,236706.1308490249,87221.0370380763,111100.22999335066
95182.95395051068,173189.74638400154,236639.029896012,86922.11987472621,110557.48064291617
96302.35182741482,172172.12285013802,236666.68510515173,87083.67370120736,109427.81968432192
95454.07217824348,170719.97985424986,234943.8571110761,86224.3144732817,109565.44316182855
96308.40457006745,172584.3698796629,233230.8104541463,85882.20087531225,110778.86205567174
96962.9419220917,172543.1729807392,235680.95614076973,85641.66419672042,110965.48699031725
97430.83235543627,176101.20119486164,234785.87668856484,84608.14580884892,110333.1829660554
98687.36395971598,176253.19407961494,232309.59852987176,84969.72214489605,110241.44489079378
99353.86993755038,174691.45323145916,232302.3032091716,84574.09232521459,108024.89427330493
100128.84426738255,176904.69066008847,232669.3635049857,84307.28925463234,107917.51455821081
100806.62270569643,178091.36761541836,228172.5528881199,83861.53987365453,107528.62907948646
101190.48566365683,179457.10198624685,228170.84990443473,86376.62342517372,106567.90340515338
99426.11709341347,181665.50230156627,230242.59543759888,85838.82948151983,105809.03512089058
99549.02873059183,180552.26283626593,231373.61472437653,84097.43693034288,105417.29356712684
99035.16464917212,180394.72501249347,236625.32172924044,82785.57412490952,106505.68313890269
97807.28611538543,180157.59645045167,239680.41369563836,83447.2813901034,107711.39181933943
99491.34822260725,177904.28155185725,243249.09692581632,84595.89374093387,106754.77984672776
101251.34553724955,177506.5051015975,250157.58031684498,84052.9596708878,106244.40939942477
102668.07522208324,179949.66817421096,252154.22870844768,85161.57590478579,105763.55787230241
102971.16515496651,180448.73717170864,252666.27882499705,85827.19026576592,106662.0674352928
104403.10804494913,178091.9659989243,255227.65870135959,85698.89566933498,106859.93255955761
104457.45318333368,175392.37778930372,253902.4237092811,85509.97563859953,107001.83171722178
104711.0730351796,178382.4250547251,254277.40285396588,85698.84171540049,107618.44326908399
103607.97185905043,178292.66478396844,252732.08878672073,86485.09072823665,107019.63982081169
104060.7296868421,177209.69694205327,253839.01630761265,86863.28533004117,108522.07417617814
104165.19201646346,176795.04084460993,252285.75229788627,86310.13271784436,108563.58966742894
102849.9480144629,174253.95201330187,250653.6438651807,86194.29843743925,107677.80582729967
102838.4317907804,176803.4531330408,251790.29119830506,87936.51229180918,107473.6053738126
102797.57453035274,176179.24334800107,251544.26327702965,88192.59554846399,108840.59260160955
104686.54284017508,178658.7927104388,246796.3121419927,88994.55324441394,108421.40161844631
105664.53847654788,178822.53655696881,243302.76986392375,89510.61929814782,109494.29405399539
105718.8980623311,181450.3909094078,240608.7598204229,89791.10775541887,108853.37381042543
106024.20082399667,181988.74423772818,238580.4955714875,89924.62614496253,108063.46439396589
106113.48632487652,183614.32714400484,239664.66100295013,90767.57116030395,108819.47359266455
105940.61261589918,185008.1307329769,240285.24591298934,91456.1722910917,107911.94904226258
104836.25885691128,186235.2731359685,242941.06916930233,91734.10163392333,108842.73303748609
104719.83622303783,186957.7439691383,244867.11039435075,91134.37845429273,109268.98947810846
103980.41128509758,186597.19462106028,247589.79503354462,91522.20882668684,108358.12980956493
102721.92020987785,190245.98089818223,249195.15783498358,91497.49056667273,108324.05904021185
103288.1458423968,188596.66812711742,249817.34658335545,91252.04313949523,107772.93407732474
103733.59111331537,188680.23086430228,252663.6448741897,93732.98176503749,108192.14552531992
101921.66868552726,188783.78966035586,255087.73220318943,92327.87627613515,110277.87180793665
101837.39512324566,189619.04608151957,256149.14044008538,93249.78199324704,109913.1778099015
102892.12643590149,188880.53176562596,259507.4397678454,92482.64313120855,110543.83354601865
104023.14111514016,189550.57847404247,253523.74773325687,92640.96924467474,110615.06870167957
105131.8580782718,189306.35660846933,252888.7641074843,95057.5900059555,110685.9261739316
105214.82099895646,186387.34247707506,252216.60988378213,94180.80826851359,110547.34172643273
104367.79399817326,186479.70166656584,255224.7542040305,93536.73147466993,109643.70846868299
103278.50855607486,184501.9625975522,259337.43312425417,93557.76438996912,110055.02582102382
103675.72276553453,181375.7876118605,255680.3101431031,92802.55025063248,109781.27302392237
104110.4143715742,181696.59299033612,259390.65887466288,93660.09811005802,108831.88448288206
105492.30429194904,182655.73903774918,256455.7957518237,93196.92135505803,109979.16110990156
106694.89509355424,183690.84553466778,253631.6654308803,93843.71697358452,110132.04272681163
106596.49182522211,184806.16254023107,253138.8953683733,92633.89397348385,109924.88550274169
105312.85060400335,181308.54139797302,252434.64657797356,90997.2091530882,111441.91115637457
105018.91549046733,178913.42487436367,248601.63528434138,90825.23809652237,109440.32356724983
105289.05690156051,182515.8850375465,250316.68320791036,89436.96721330073,110877.07890270911
105118.40098109457,180677.5690549162,252117.4674964033,90830.63566990581,109945.50304741428
104552.97529571182,181853.49280838593,254875.73746200834,89477.43768925675,110222.05176320262
104859.19508395219,180677.01414709506,253872.9152886534,88584.73320496219,109617.96464844033
104372.69273077934,180893.23527915173,253873.97466231792,88986.57117027453,108650.03688007184
103758.91232415872,179820.0785592295,253898.27759926743,88500.38062500388,110121.03508985088
104123.57596236441,180901.77033603264,258285.62826214972,87192.00164455679,112209.1684014118
103746.65634321547,181221.55784375445,251068.49557014322,89005.56402921294,112005.81660588618
104041.40514730482,180481.64875543962,248766.3371879208,88149.65643881519,112426.37011222742
104367.26701365806,178658.47345857212,248879.6274744585,88011.91571834814,112535.41385579797
103219.82301246322,179208.33814151157,246277.416168817,87863.00614015068,114527.86105255819
102764.37470535113,177106.72827067427,245739.74243395918,88522.25031641319,112153.52618868812
104283.00293719617,177934.66864966013,245528.22063258511,88966.94401911908,112621.34483663228
103112.86472597379,182679.26973714813,244011.62692057228,88266.95118033909,111847.493940917
100971.5668331809,185218.8222348981,244266.54324678186,88014.66020985828,109257.1462223282
99132.02123667757,186623.42525944673,245898.60839128925,87850.14106512046,108906.94418509337
99200.53132359461,186538.31135823394,245415.99193421897,88543.24309723458,110963.16042799766
99270.88164020328,182996.41027095143,244401.9459792296,87544.19028124196,110279.57277653828
99193.83665977424,180649.8721970613,244094.5740755684,89345.94650324655,111195.73742795257
100437.91567008509,183039.49580104274,244174.06018652726,88703.3852986268,112573.08811179221
97793.5516424322,181667.14605224467,240022.3208677043,88731.10564162995,112603.82416423666
98219.86686105056,180469.50158022053,241226.16222199783,87737.32662872065,112784.50332665416
99792.79733072402,180242.74079302038,240234.71972951808,86633.45154716884,110893.89905848666
98707.27047661303,178400.57660390282,243361.4588686718,85910.55741569477,110144.07458659001
98371.85674392343,176283.37433850786,244897.19981323677,85111.13973251694,111187.14737067274
97670.57172836829,176264.9102895781,247860.6185530514,84792.60531372976,111299.08958666681
96836.12706062566,174763.9626602111,245453.88254377604,83996.43240285618,111752.45690250282
96558.92202171526,173538.83481120516,244640.48116675005,84614.27019519615,111945.96475211154
97975.90999246831,172252.58054070442,241698.78093720382,83985.59979450467,114444.60310085936
99815.29667185455,173221.2605209685,240091.02189432018,83268.51773119067,113997.67423002543
99519.90405641234,172888.45797810782,243193.2510119748,82974.6057899876,115873.40341057708
101455.62611528876,172648.88303962623,246908.0050073261,83831.59977803158,116074.44749917503
101532.30270320938,173748.56301689678,244171.93519630245,84045.26655182222,118087.40937745606
103353.47850599982,173571.27066388397,243150.61851907815,83995.10032732476,116688.09945016063
103298.39249758623,173157.73057056827,243062.60851867477,82825.01097518503,116950.24184161791
103475.0924821332,174041.61482196298,244583.22191069758,81911.69257227861,116536.60429245757
103894.6575676918,175274.173785025,240376.85455738916,80897.2900294088,116745.75525830155
107238.87457547577,175086.50159341856,236619.76412468168,81986.85617008767,118219.52596035264
108194.67919519288,175297.66952840218,237872.96425705517,82454.64293720918,118714.64069048321
107472.73447762858,173997.32854289026,233331.87762435968,81777.17868027685,120210.89947227373
108557.13207963509,172569.3619719795,232382.68959848868,81348.36234415683,119453.30502738511
108207.7599072772,173965.70265353585,232852.3159786759,80709.54164613821,118518.18339497983
107721.09530918092,174809.33552010413,233913.34474279187,80026.85093543491,118584.67810845455
108742.93908417449,175675.1634291416,233675.4125432966,80427.22609591472,118586.27641837097
108820.23964158211,176238.8248306347,232914.19918617478,80228.13957995524,118413.30722407502
109166.91471519425,176390.74847089648,234974.49032031765,81929.91299857521,117325.52501649878
109225.84871630672,177689.7109169474,235738.64128828706,82987.10368017055,118778.77949741771
109637.17483246392,179422.3788555346,234307.66855130464,84106.99832945719,118395.31741074163
110146.95030634731,181129.09477078772,234489.7792584513,84705.29932849329,120131.08525702478
108057.49908165244,181019.0082818142,235482.067365568,84381.16681741255,120194.44643404552
108821.00383654638,183602.13636974874,239622.40077092903,84919.3422076337,121021.89977652926
107795.88884755185,184095.03591672206,241602.45738302774,84657.08351491785,121745.25934159142
106284.26803007405,185332.84710992154,244633.4975762797,86071.09050611264,120790.44202500067
106264.69977430362,185929.7817682021,243237.600745283,86453.48661599754,121282.30423388265
106396.44781525288,186463.41271308757,242059.88586088957,86714.88768815446,123669.54378392696
105701.14046989428,185166.0898080476,241586.94927329142,86859.76455973781,124030.1793269542
106621.83107730543,186538.8201671699,241336.7312759967,88406.09978707951,125197.64655499297
105233.42807108682,191921.0142897801,239000.53148489934,87173.93947616502,126115.68564727275
104847.28058516089,191278.47218645076,242121.71979321018,88811.31697024513,126553.36970345628
104275.99487207171,191490.7811823233,244357.35465829054,88681.51584904295,126839.98615239811
104269.12593039044,190712.93554842102,243708.15126450144,87469.99422853345,127584.93712625845
104601.6029328963,189858.5036423111,245369.53568418632,86847.02441737022,128609.80465812558
103589.1713929156,192866.7157124356,246014.61013976645,85448.0862405959,126922.23302755805
104380.88548559208,191645.92529913306,247883.89798478762,86040.80265477762,127286.88426995196
104488.40026973096,190814.02775940727,244650.73064529905,85181.86338745341,127103.49202462652
102553.33125579014,187861.19437315778,244392.23005771384,85359.6103938137,126656.68913094126
100585.75182047453,186513.0804164709,244348.1452970953,86361.91747594108,128348.77738138757
100613.5946677908,183401.29638245853,245969.74245890707,85816.09553765881,127459.13264653264
100431.51694419207,184633.39490997148,244522.36400674802,85620.34585452807,125732.35575289791
100367.82316208135,189876.42429581383,238507.28324729347,84538.64699370734,126783.12145048473
100379.88490885952,189256.1382834975,236022.7535510532,84244.1506070936,125033.015030835
100646.45357012398,186177.39904029976,235973.07551561127,86446.31260687391,122672.46287839746
101640.48787613546,187927.46596652258,236218.21431750708,87153.38566683613,123835.72620838822
100551.81162917765,186636.54529811355,240290.02135210336,86957.52549814708,124081.81535050993
99413.59368538824,189136.25613885498,241786.41890733017,86460.39972831451,124718.00717180748
98366.44658511684,188678.49145909658,242080.2626173721,86458.12288390352,124216.10752023252
98689.99022283687,187561.86254471692,242098.68183452144,86605.1455722001,122546.13855428445
99958.10466519165,187303.10678363914,244868.73472052388,86276.85170050639,121142.02056794727
99566.92917992003,188797.36744207054,243521.68621676063,86768.68082744695,120860.74224364174
97115.89023946338,188443.52222516053,243277.47344585272,85976.09449027012,119371.25100213013
95499.88875741819,187582.8541083437,240724.86480125482,85186.50063503865,119785.53239890978
94742.53956934251,187284.91325424987,244236.81441455387,85535.93179066363,119279.48890867381
94252.03007324543,184977.8343405394,245293.13604066343,84570.53755017385,119547.91075583143
93904.8163134989,185786.24593384657,243655.74721409337,85220.89957477327,119781.20626600523
93978.60777269122,182541.06816841394,243474.33330236396,85242.81786825373,120292.43192063288
93723.2243543109,181803.38054891743,244812.5918335718,83718.7536692929,120941.3885724957
94744.18856148089,183256.68988217972,244296.7254018529,83843.91247395902,120573.84697812726
94141.59912610248,183885.34881017992,243088.74986493477,82464.55717797033,120843.89533895637
93367.45584915105,185044.41599443826,241595.5196409262,83069.32091174433,121177.43431279145
93851.91673849119,184998.07037562388,242511.07461063887,82895.94333579036,118282.6383276852
92448.2279883183,187236.0774668899,241739.75776027993,84463.57543633792,119094.67909268662
92845.47035569942,189042.3424022763,240739.54081455,85402.22999897829,119320.89014173675
92977.8245296371,189961.35474408403,237619.40769675665,84530.53583722386,120041.64662463643
92877.92683989072,191799.31781043802,237898.94453791156,82856.2058167772,118544.91504182771
94390.23593144023,193315.34479559708,237562.97546758546,82263.70004765179,118217.9999656233
93840.68895021614,192543.12052743795,236893.8832701963,81291.95301383233,116974.90287302207
95811.62322344472,190032.55287434414,237459.5164002099,82808.64794277762,117892.6895707875
95633.95834197251,190907.39077454945,239330.70276252524,82833.22997206493,116283.31696356722
94450.95055030634,192026.27843274036,241105.4966179646,83639.54420872529,115249.9597067926
94554.77063939685,194197.08172604823,242534.59761365518,83434.60147029751,115911.85650821647
93574.95136697369,192456.45196702058,242047.9027608358,83318.07045806697,115228.7015460673
92908.92617853062,190788.94949159547,240772.31434110552,83324.21348064786,114205.0205275927
93314.96912461761,191742.70395818976,238355.16341746112,84279.5583501114,115286.22164643779
93870.73636675322,191682.94353102052,237036.68632044113,84575.90614124361,116424.91721137021
93324.25125963514,188144.9333453122,237178.07892933986,83715.48682464167,117312.15796637775
94283.06941865268,188925.93832331846,235408.0518426882,85107.26862886922,118354.72246293309
95412.1164894415,185501.80132478874,235728.34130327744,84892.10426301151,118127.97933904946
96820.68724114932,183822.53411445292,233546.7776269554,84539.36048621635,117933.54898397719
97371.99721517171,186380.75808084317,229761.0033045852,82181.13054296593,117216.41715149538
98738.5437816207,189856.53373152268,231735.58343034517,82735.35975135944,117459.90983927068
96920.96621988415,187624.4733017479,230728.8902332676,82852.02706607859,116886.82490388642
96651.61650776511,187081.50395389748,228889.90333039843,82967.95830895878,116427.38229600822
95852.30255892433,187236.0754126778,226477.75362743254,82666.93008709695,117172.4016205953
96004.92421308423,190646.06923624044,227526.42710148887,82224.48192938071,118607.22366335121
95494.70679296338,189782.69238842168,230745.7160641754,81953.48613087875,119127.03198336092
95374.23273169715,188953.56212689428,229907.9386837549,82365.84400561405,121312.1980308243
97207.49227545319,191955.51566203026,229504.30454798453,82925.20509116512,120504.84646215396
97081.39491436811,191312.86941754937,232055.5474712559,82766.79175471656,118338.19988374639
97521.9428259106,192771.0593777227,227947.1299993259,83585.30359122202,119231.21294410736
97334.43803991014,190000.66365910307,232521.72947370174,83552.72690369637,118358.63892255472
97447.06691848041,189751.3205743896,238297.8024585325,83164.8530723467,118082.0439659218
97491.90882385863,186678.11418568416,231943.9787197973,83363.13103491999,116039.46489031958
97967.98527702213,184782.52155259167,231810.60344275544,82263.249206014,115042.4419170167
99148.80078598984,186407.13198616658,230236.73223112192,82487.59614824229,113360.25979060384
100821.83169914832,186388.66763072982,229719.22505081285,81248.48223962453,112913.27658682776
101174.32506971719,185868.44615963224,228850.00180118316,80445.96907596615,112512.94087789698
101811.26488266114,184551.1042463767,230799.25251339492,78854.19159881008,112659.1631589069
100680.27967472674,184217.70146832176,230631.76171056315,78747.64621806802,114100.88834130179
100632.07723656355,184846.09230416047,228623.1730595894,80046.6939298564,114918.88475812464
101618.56288800713,186736.91293935096,228320.96714952253,79984.99661086919,113100.67305720987
102539.19519858267,181909.4898265146,229587.6558849482,80531.76235344118,113833.58287640264
102797.19379363203,180469.2011137687,226961.81289867568,82458.33489597314,114006.33068568351
103749.50078754159,180828.50851149476,223316.27579880014,82824.49595434117,113940.40489235272
104300.16859846913,180722.0672168368,227855.7213181938,82223.84273381098,113960.1171179905
105593.81011697097,181523.34592787942,226483.05766173088,81740.72124994421,114238.80935145248
105941.59299977112,182081.60334533252,226262.56964023056,81773.955562593,113494.10164307918
105607.13717518174,181599.3276936476,225453.01256095493,81289.12215884433,113332.54181615038
106004.05236695192,180715.20556287983,226778.87400630867,80867.9737846769,114719.66313553929
102939.90519105678,180343.83312326955,230889.89858199435,81697.07584724325,113958.03265610896
103375.22336715805,182487.65664289947,232321.2632004386,82568.09435259587,112829.97579296044
99645.01854908309,181224.82758235687,228886.70661495865,81241.31385187316,112805.48339760907
97967.53112450695,181183.49613766203,225810.1867700387,80609.11871153623,111575.26463429291
98449.30468169435,181588.15536933567,224999.60774043432,80267.3325119471,109697.69491330901
98958.80871575729,184494.20310233068,224486.08393675103,80780.31216141264,109363.7014382903
97848.066566248,184013.94945568807,220710.3373980214,81736.00431491299,110991.71343166985
97190.42771291718,185851.8930308401,222606.99164233767,83977.17934398462,110993.26276957395
98561.33853281727,188215.8908307705,220277.80892550238,83619.71091654588,111235.86861836896
98123.6964916502,188171.18152930806,223655.33201077353,83305.52765178263,108910.87393676698
100363.78229013874,187849.93760928453,227816.73602355467,83829.16121997053,109431.60458909889
100402.0009657926,187306.95046668462,227342.2996228583,83290.79633125625,109577.54899110425
100851.83825243202,186902.6987355332,228431.2070381493,83206.70439282994,108892.78263925675
102522.82654085179,188574.0571681202,225708.4276114847,82894.64754229397,109132.40172077758
102698.16837452457,189085.1116775613,227206.40101241035,80754.59462296969,109361.71248811661
