date,date_only,estimated_nav,month_start_nav,target_weights,actual_weights,n_active_positions,zscores
2026-06-01 16:23:36,2026-06-01,100000.0,100000.0,"{""AAPL"": 0.0, ""ABBV"": 0.0, ""ABT"": 0.0, ""ADBE"": 0.0, ""AEP"": 0.0, ""AMAT"": 0.0, ""AMD"": 0.0, ""AMGN"": 0.0, ""AMZN"": 0.0, ""APD"": 0.0, ""AVGO"": 0.0, ""AXP"": 0.0, ""BA"": 0.0, ""BAC"": 0.0, ""BKNG"": 0.0, ""BLK"": 0.0, ""BMY"": 0.0, ""C"": 0.0, ""CAT"": 0.0, ""CI"": 0.0, ""CMCSA"": 0.0, ""CME"": 0.0, ""COP"": 0.0, ""COST"": 0.0, ""CRM"": 0.0, ""CSCO"": -0.1206767730695456, ""CVS"": -0.08281344557381597, ""CVX"": 0.0, ""DE"": 0.0, ""DHR"": 0.0, ""DIS"": 0.0, ""DUK"": 0.0, ""ECL"": 0.0, ""ELV"": -0.07959958751058276, ""EOG"": 0.0, ""ETN"": 0.0, ""EXC"": 0.0, ""F"": -0.1072496407205234, ""FDX"": 0.0, ""GE"": 0.0, ""GOOGL"": 0.0, ""GS"": 0.0, ""HD"": 0.0, ""HON"": 0.0, ""IBM"": 0.0, ""ICE"": 0.0, ""INTC"": 0.0, ""ISRG"": 0.07941196844967843, ""JNJ"": 0.0, ""JPM"": 0.0, ""KLAC"": 0.0, ""KO"": -0.09249974420854616, ""LLY"": 0.0, ""LMT"": 0.0, ""LOW"": 0.0, ""LRCX"": 0.0, ""MCD"": 0.0, ""MCO"": 0.0, ""MDT"": 0.08333288524618136, ""META"": 0.0, ""MMM"": 0.0, ""MO"": -0.08505986220417222, ""MPC"": 0.0, ""MRK"": 0.0, ""MS"": 0.0, ""MSFT"": 0.0, ""MU"": 0.0, ""NEE"": 0.0, ""NEM"": 0.0, ""NKE"": 0.0, ""NVDA"": 0.0, ""ORCL"": 0.0, ""PEP"": 0.0, ""PFE"": 0.0, ""PG"": 0.0, ""PM"": 0.0, ""PNC"": 0.0, ""PSX"": 0.0, ""QCOM"": 0.0, ""RTX"": 0.0, ""SBUX"": 0.0, ""SCHW"": 0.08659535868557787, ""SHW"": 0.0, ""SLB"": 0.0, ""SO"": 0.0, ""SPGI"": 0.0, ""T"": 0.0, ""TGT"": 0.0, ""TMO"": 0.0, ""TSLA"": 0.0, ""TXN"": 0.0, ""UNH"": 0.0, ""UNP"": -0.09032991877410244, ""UPS"": 0.0, ""USB"": 0.0, ""VLO"": 0.0, ""VZ"": -0.09243081555727384, ""WFC"": 0.0, ""WMT"": 0.0, ""XOM"": 0.0}","{""AAPL"": 0.0, ""ABBV"": 0.0, ""ABT"": 0.0, ""ADBE"": 0.0, ""AEP"": 0.0, ""AMAT"": 0.0, ""AMD"": 0.0, ""AMGN"": 0.0, ""AMZN"": 0.0, ""APD"": 0.0, ""AVGO"": 0.0, ""AXP"": 0.0, ""BA"": 0.0, ""BAC"": 0.0, ""BKNG"": 0.0, ""BLK"": 0.0, ""BMY"": 0.0, ""C"": 0.0, ""CAT"": 0.0, ""CI"": 0.0, ""CMCSA"": 0.0, ""CME"": 0.0, ""COP"": 0.0, ""COST"": 0.0, ""CRM"": 0.0, ""CSCO"": -0.1206767730695456, ""CVS"": -0.08281344557381597, ""CVX"": 0.0, ""DE"": 0.0, ""DHR"": 0.0, ""DIS"": 0.0, ""DUK"": 0.0, ""ECL"": 0.0, ""ELV"": -0.07959958751058276, ""EOG"": 0.0, ""ETN"": 0.0, ""EXC"": 0.0, ""F"": -0.1072496407205234, ""FDX"": 0.0, ""GE"": 0.0, ""GOOGL"": 0.0, ""GS"": 0.0, ""HD"": 0.0, ""HON"": 0.0, ""IBM"": 0.0, ""ICE"": 0.0, ""INTC"": 0.0, ""ISRG"": 0.07941196844967843, ""JNJ"": 0.0, ""JPM"": 0.0, ""KLAC"": 0.0, ""KO"": -0.09249974420854616, ""LLY"": 0.0, ""LMT"": 0.0, ""LOW"": 0.0, ""LRCX"": 0.0, ""MCD"": 0.0, ""MCO"": 0.0, ""MDT"": 0.08333288524618136, ""META"": 0.0, ""MMM"": 0.0, ""MO"": -0.08505986220417222, ""MPC"": 0.0, ""MRK"": 0.0, ""MS"": 0.0, ""MSFT"": 0.0, ""MU"": 0.0, ""NEE"": 0.0, ""NEM"": 0.0, ""NKE"": 0.0, ""NVDA"": 0.0, ""ORCL"": 0.0, ""PEP"": 0.0, ""PFE"": 0.0, ""PG"": 0.0, ""PM"": 0.0, ""PNC"": 0.0, ""PSX"": 0.0, ""QCOM"": 0.0, ""RTX"": 0.0, ""SBUX"": 0.0, ""SCHW"": 0.08659535868557787, ""SHW"": 0.0, ""SLB"": 0.0, ""SO"": 0.0, ""SPGI"": 0.0, ""T"": 0.0, ""TGT"": 0.0, ""TMO"": 0.0, ""TSLA"": 0.0, ""TXN"": 0.0, ""UNH"": 0.0, ""UNP"": -0.09032991877410244, ""UPS"": 0.0, ""USB"": 0.0, ""VLO"": 0.0, ""VZ"": -0.09243081555727384, ""WFC"": 0.0, ""WMT"": 0.0, ""XOM"": 0.0}",11,"{""AAPL"": 1.720547987130828, ""ABBV"": -1.1781434816163647, ""ABT"": -1.7903271973157007, ""ADBE"": -0.36944716592001947, ""AEP"": 0.830567954608471, ""AMAT"": 0.24807103896191254, ""AMD"": 2.3735001206621362, ""AMGN"": -1.8020598280576325, ""AMZN"": 0.7773126796329602, ""APD"": 0.031234973640105617, ""AVGO"": -1.2536608522700043, ""AXP"": -1.8513659152599014, ""BA"": -0.9535469928306322, ""BAC"": -0.5555805860181154, ""BKNG"": -1.497679913307798, ""BLK"": -1.9194754975747403, ""BMY"": 0.12527554166325378, ""C"": 1.1130506515566205, ""CAT"": 0.9636815368350148, ""CI"": 0.7331375675484827, ""CMCSA"": -0.21875364758387839, ""CME"": 0.1340039996730329, ""COP"": -1.294595177210096, ""COST"": 1.2808770305029835, ""CRM"": -0.5070756081097544, ""CSCO"": 3.8147856254818406, ""CVS"": 2.617865341738587, ""CVX"": -0.9913837212976468, ""DE"": 0.3302538275191554, ""DHR"": -2.3155003670126644, ""DIS"": -1.293365214597026, ""DUK"": 1.582381793933787, ""ECL"": -1.1509544698362983, ""ELV"": 2.516270152953621, ""EOG"": -0.5213293167067055, ""ETN"": -1.3381696150573823, ""EXC"": 0.975895394569668, ""F"": 3.390332516788146, ""FDX"": 0.8129426340626033, ""GE"": -0.686967068678907, ""GOOGL"": 0.959249623914142, ""GS"": 1.6442667631011634, ""HD"": -1.2955975859673161, ""HON"": 0.4866709279603787, ""IBM"": 0.4699500613557346, ""ICE"": -1.2496900468174348, ""INTC"": 1.7288892607964896, ""ISRG"": -2.5103392146429675, ""JNJ"": 0.9982782309870272, ""JPM"": -2.1408572242696873, ""KLAC"": -0.7228186882166086, ""KO"": 2.9240647192658455, ""LLY"": 1.3578843132333116, ""LMT"": -1.0817580117854015, ""LOW"": -1.6179281523696225, ""LRCX"": 0.5360631070703407, ""MCD"": -1.39569675267649, ""MCO"": -0.6511235736796217, ""MDT"": -2.634285659791859, ""META"": -1.7091249069328305, ""MMM"": -1.4017599678351322, ""MO"": 2.688878160960955, ""MPC"": 0.7797528853415282, ""MRK"": 1.2014027077848952, ""MS"": 1.9559105733742732, ""MSFT"": -0.7891291060756824, ""MU"": 2.170753029930109, ""NEE"": -1.350970740918299, ""NEM"": -0.38626936296462416, ""NKE"": -1.6255685412394696, ""NVDA"": -1.6828465366533005, ""ORCL"": -0.9145533027543862, ""PEP"": -0.6439786246490328, ""PFE"": -2.242968491938335, ""PG"": 0.19086145601937268, ""PM"": 1.9575810486652179, ""PNC"": 0.5644868095615467, ""PSX"": 0.022031933222732256, ""QCOM"": 0.6643499621949499, ""RTX"": -1.6784592817842434, ""SBUX"": -0.44321721680775233, ""SCHW"": -2.7374176582995897, ""SHW"": -1.743297540000056, ""SLB"": -0.5943819454095705, ""SO"": 0.12066362069176827, ""SPGI"": -0.8877026542713623, ""T"": 1.2695710667447715, ""TGT"": 1.762123026863094, ""TMO"": -2.094547418443597, ""TSLA"": -1.7417678963548986, ""TXN"": 1.8978437523614464, ""UNH"": 2.2598733037378613, ""UNP"": 2.8554730701309246, ""UPS"": 1.6441078109867353, ""USB"": 0.21641665102705646, ""VLO"": 1.4497281843057135, ""VZ"": 2.921885774458414, ""WFC"": -1.057051349954602, ""WMT"": 1.2991613912006006, ""XOM"": 0.5072634218224048}"
2026-06-02 18:24:55,2026-06-02,99576.30187511248,100000.0,"{""AAPL"": 0.0, ""ABBV"": 0.0, ""ABT"": 0.0, ""ADBE"": 0.0, ""AEP"": 0.0, ""AMAT"": 0.0, ""AMD"": 0.0, ""AMGN"": 0.0, ""AMZN"": 0.0, ""APD"": 0.0, ""AVGO"": 0.0, ""AXP"": 0.0, ""BA"": 0.0, ""BAC"": 0.0, ""BKNG"": 0.0, ""BLK"": 0.0, ""BMY"": 0.0, ""C"": 0.0, ""CAT"": 0.0, ""CI"": 0.0, ""CMCSA"": 0.0, ""CME"": 0.0, ""COP"": 0.0, ""COST"": 0.0, ""CRM"": 0.0, ""CSCO"": -0.1206767730695456, ""CVS"": -0.08281344557381597, ""CVX"": 0.0, ""DE"": 0.0, ""DHR"": 0.0, ""DIS"": 0.0, ""DUK"": 0.0, ""ECL"": 0.0, ""ELV"": -0.07959958751058276, ""EOG"": 0.0, ""ETN"": 0.0, ""EXC"": 0.0, ""F"": -0.1072496407205234, ""FDX"": 0.0, ""GE"": 0.0, ""GOOGL"": 0.0, ""GS"": 0.0, ""HD"": 0.0, ""HON"": 0.0, ""IBM"": 0.0, ""ICE"": 0.0, ""INTC"": 0.0, ""ISRG"": 0.07941196844967843, ""JNJ"": 0.0, ""JPM"": 0.0, ""KLAC"": 0.0, ""KO"": -0.09249974420854616, ""LLY"": 0.0, ""LMT"": 0.0, ""LOW"": 0.0, ""LRCX"": 0.0, ""MCD"": 0.0, ""MCO"": 0.0, ""MDT"": 0.08333288524618136, ""META"": 0.0, ""MMM"": 0.0, ""MO"": -0.08505986220417222, ""MPC"": 0.0, ""MRK"": 0.0, ""MS"": 0.0, ""MSFT"": 0.0, ""MU"": 0.0, ""NEE"": 0.0, ""NEM"": 0.0, ""NKE"": 0.0, ""NVDA"": 0.0, ""ORCL"": 0.0, ""PEP"": 0.0, ""PFE"": 0.0, ""PG"": 0.0, ""PM"": 0.0, ""PNC"": 0.0, ""PSX"": 0.0, ""QCOM"": 0.0, ""RTX"": 0.0, ""SBUX"": 0.0, ""SCHW"": 0.08659535868557787, ""SHW"": 0.0, ""SLB"": 0.0, ""SO"": 0.0, ""SPGI"": 0.0, ""T"": 0.0, ""TGT"": 0.0, ""TMO"": 0.0, ""TSLA"": 0.0, ""TXN"": 0.0, ""UNH"": 0.0, ""UNP"": -0.09032991877410244, ""UPS"": 0.0, ""USB"": 0.0, ""VLO"": 0.0, ""VZ"": -0.09243081555727384, ""WFC"": 0.0, ""WMT"": 0.0, ""XOM"": 0.0}","{""AAPL"": 0.0, ""ABBV"": 0.0, ""ABT"": 0.0, ""ADBE"": 0.0, ""AEP"": 0.0, ""AMAT"": 0.0, ""AMD"": 0.0, ""AMGN"": 0.0, ""AMZN"": 0.0, ""APD"": 0.0, ""AVGO"": 0.0, ""AXP"": 0.0, ""BA"": 0.0, ""BAC"": 0.0, ""BKNG"": 0.0, ""BLK"": 0.0, ""BMY"": 0.0, ""C"": 0.0, ""CAT"": 0.0, ""CI"": 0.0, ""CMCSA"": 0.0, ""CME"": 0.0, ""COP"": 0.0, ""COST"": 0.0, ""CRM"": 0.0, ""CSCO"": -0.12785256956617, ""CVS"": -0.08213794358995224, ""CVX"": 0.0, ""DE"": 0.0, ""DHR"": 0.0, ""DIS"": 0.0, ""DUK"": 0.0, ""ECL"": 0.0, ""ELV"": -0.07723238078685818, ""EOG"": 0.0, ""ETN"": 0.0, ""EXC"": 0.0, ""F"": -0.10459722000364713, ""FDX"": 0.0, ""GE"": 0.0, ""GOOGL"": 0.0, ""GS"": 0.0, ""HD"": 0.0, ""HON"": 0.0, ""IBM"": 0.0, ""ICE"": 0.0, ""INTC"": 0.0, ""ISRG"": 0.07782314514497407, ""JNJ"": 0.0, ""JPM"": 0.0, ""KLAC"": 0.0, ""KO"": -0.09262164954981544, ""LLY"": 0.0, ""LMT"": 0.0, ""LOW"": 0.0, ""LRCX"": 0.0, ""MCD"": 0.0, ""MCO"": 0.0, ""MDT"": 0.08342728367589584, ""META"": 0.0, ""MMM"": 0.0, ""MO"": -0.08615593030229048, ""MPC"": 0.0, ""MRK"": 0.0, ""MS"": 0.0, ""MSFT"": 0.0, ""MU"": 0.0, ""NEE"": 0.0, ""NEM"": 0.0, ""NKE"": 0.0, ""NVDA"": 0.0, ""ORCL"": 0.0, ""PEP"": 0.0, ""PFE"": 0.0, ""PG"": 0.0, ""PM"": 0.0, ""PNC"": 0.0, ""PSX"": 0.0, ""QCOM"": 0.0, ""RTX"": 0.0, ""SBUX"": 0.0, ""SCHW"": 0.08585644297432939, ""SHW"": 0.0, ""SLB"": 0.0, ""SO"": 0.0, ""SPGI"": 0.0, ""T"": 0.0, ""TGT"": 0.0, ""TMO"": 0.0, ""TSLA"": 0.0, ""TXN"": 0.0, ""UNH"": 0.0, ""UNP"": -0.09112050562527203, ""UPS"": 0.0, ""USB"": 0.0, ""VLO"": 0.0, ""VZ"": -0.09309637688111166, ""WFC"": 0.0, ""WMT"": 0.0, ""XOM"": 0.0}",11,"{""AAPL"": 1.8499205814855222, ""MSFT"": -0.9906499946793758, ""GOOGL"": 0.7003683482059538, ""META"": -1.79087487179987, ""ORCL"": -0.8825797232558398, ""CRM"": -0.43323998371048633, ""ADBE"": -0.3333986791942958, ""IBM"": 1.070175069433675, ""INTC"": 1.5593851155084526, ""CSCO"": 4.030746440739413, ""NVDA"": -1.8319867947495265, ""AMD"": 2.2800257391304477, ""AVGO"": -0.9082638678510143, ""QCOM"": 0.9284074686400123, ""TXN"": 1.9658527074310819, ""AMAT"": 0.4207593725551416, ""KLAC"": -0.53272045109956, ""LRCX"": 0.5556499834272799, ""MU"": 2.1247608489813397, ""JPM"": -2.1073126470339334, ""BAC"": -0.518863970806977, ""WFC"": -0.890607931619421, ""GS"": 1.6826021985027255, ""MS"": 2.0018313413582294, ""C"": 1.1497628183815543, ""BLK"": -2.0108276585740854, ""SCHW"": -3.1381777174672814, ""AXP"": -2.0872572842213737, ""SPGI"": -0.7290406661184553, ""MCO"": -0.4307927342682748, ""ICE"": -1.2876308929238458, ""CME"": -0.40581072744144, ""USB"": 0.2864557442844997, ""PNC"": 0.5063590548040354, ""UNH"": 2.454339063627495, ""JNJ"": 0.9419362400848864, ""LLY"": 1.3592944524966688, ""ABBV"": -0.8845995860154753, ""MRK"": 1.2336924212993257, ""PFE"": -2.1243223359653856, ""TMO"": -2.132336403329155, ""ABT"": -1.7553012217464137, ""DHR"": -2.364558183413745, ""BMY"": 0.05999446621415698, ""CVS"": 2.5468492558752, ""CI"": 0.8451286713343306, ""ELV"": 2.4830829578462996, ""ISRG"": -2.6289978917804504, ""MDT"": -2.63519443673702, ""AMGN"": -1.8247364781568896, ""AMZN"": 0.20879724463008356, ""TSLA"": -1.717080196190763, ""HD"": -1.2776465943595035, ""MCD"": -1.0477013446729981, ""NKE"": -1.8182472045823999, ""SBUX"": -0.7435155772966683, ""LOW"": -1.9331143278229703, ""BKNG"": -1.444139760250673, ""TGT"": 1.553417202677031, ""F"": 2.741312409455901, ""COST"": 1.43293047606365, ""WMT"": 1.1283600577156108, ""PG"": 0.21557201691026842, ""KO"": 2.7140812555670433, ""PEP"": -0.8456898532912319, ""MO"": 2.671737752491178, ""PM"": 1.9870122711881324, ""XOM"": 0.004684194633852698, ""CVX"": -1.135727902516842, ""COP"": -1.37428779252635, ""SLB"": -0.6879966998136321, ""EOG"": -0.476456002617492, ""MPC"": 0.6828635156548013, ""PSX"": -0.29064146930040546, ""VLO"": 1.344706770012868, ""CAT"": 0.9795753465334224, ""BA"": -1.3361498611752978, ""HON"": 0.3058020245829071, ""UPS"": 1.3192616710213487, ""GE"": -1.4156847983630463, ""RTX"": -1.8649331106740528, ""LMT"": -1.1381796153104047, ""DE"": 0.9332445033892517, ""MMM"": -1.3303924558131959, ""UNP"": 2.5310986158446815, ""FDX"": 1.6058597613293122, ""ETN"": -1.2484328269448983, ""NEE"": -1.2264573020524963, ""DUK"": 1.7705641548872824, ""SO"": 0.33903485266964295, ""AEP"": 1.0755577191469932, ""EXC"": 1.1983699768139793, ""APD"": -0.0695799333730284, ""SHW"": -2.0370385260720023, ""ECL"": -0.6728301447542616, ""NEM"": -0.4109320601894508, ""T"": 1.272948194645702, ""VZ"": 2.8519086072246926, ""DIS"": -1.4171010379068005, ""CMCSA"": -0.36407341087057715}"
